index,date,n-unique-addresses,miners-revenue,difficulty,cost-per-transaction,avg-block-size,n-transactions-per-block,market-price,trade-volume,n-transactions-excluding-popular,n-transactions,hash-rate,output-volume
2860,2021-03-15,782966.0,59673362.69,21448277761060.0,204.2,1.36,1974.53,59133.47,461229239.31,287520.0,292231.0,157797551.25,1304712.96
2861,2021-03-16,822884.0,57657199.42,21448277761060.0,180.46,1.32,2144.25,55754.72,1029700470.85,314847.0,319493.0,158863750.92,1462311.37
2862,2021-03-17,808119.0,54456146.88,21448277761060.0,181.49,1.29,2177.35,56872.38,933139262.09,291717.0,296119.0,145003155.2,1459949.36
2863,2021-03-18,885634.0,64386085.97,21448277761060.0,191.55,1.26,2182.36,58913.0,870414831.54,326889.0,331718.0,162062349.93,1305655.24
2864,2021-03-19,833389.0,61617467.95,21524403218194.3,193.87,1.32,2136.35,57665.9,769968936.62,311444.0,316180.0,158357615.36,1229178.36
2865,2021-03-20,742019.0,61522483.5,21865558044611.0,214.4,1.34,1863.3,58075.1,512236900.77,282897.0,286948.0,167389189.04,1141108.22
2866,2021-03-21,612850.0,60066262.68,21865558044611.0,250.67,1.46,1506.0,58085.8,388273949.24,231254.0,234936.0,169563074.62,1111269.25
2867,2021-03-22,781908.0,58540676.98,21865558044611.0,196.83,1.36,1969.6,57411.17,493777972.15,292810.0,297410.0,164128360.69,1303028.39
2868,2021-03-23,810265.0,60904323.72,21865558044611.0,190.36,1.35,1951.76,54204.96,818803864.27,310712.0,314234.0,174997788.55,1820037.75
2869,2021-03-24,780464.0,56905120.73,21865558044611.0,186.52,1.35,2007.19,54477.46,694554383.75,300724.0,305093.0,165215303.47,1642262.46
2870,2021-03-25,847860.0,55913485.58,21865558044611.0,171.37,1.32,2068.58,52508.23,930278334.35,314233.0,318562.0,167389189.04,1714693.32
2871,2021-03-26,790548.0,49554041.06,21865558044611.0,168.78,1.32,2158.9,51415.92,798490265.92,289918.0,293610.0,147824218.9,1455942.77
2872,2021-03-27,722993.0,59212965.3,21865558044611.0,203.63,1.3,1812.95,55074.47,654657557.76,284638.0,288259.0,172823902.97,1234256.27
2873,2021-03-28,629197.0,58772016.35,21865558044611.0,236.41,1.32,1563.55,55863.93,417333164.98,244003.0,248605.0,172823902.97,921871.48
2874,2021-03-29,776764.0,59732041.29,21865558044611.0,193.56,1.28,2008.64,55783.71,354789416.13,299609.0,303305.0,164128360.69,1608390.24
2875,2021-03-30,826466.0,58978791.98,21865558044611.0,183.68,1.31,2199.25,57627.67,778905384.42,316536.0,321090.0,158693646.76,1498394.4
2876,2021-03-31,900660.0,63698731.01,21865558044611.0,191.43,1.35,2119.42,58730.13,505528990.8,328384.0,332749.0,170650017.4,1363836.52
2877,2021-04-01,814587.0,58722692.66,21865558044611.0,188.25,1.34,2151.3,58735.25,716750367.22,308161.0,311939.0,157606703.97,1367155.36
2878,2021-04-02,795716.0,57243512.86,23064760716651.37,187.2,1.31,2184.2,58736.92,384195844.24,301445.0,305788.0,160517766.38,1385175.14
2879,2021-04-03,704293.0,54056516.12,23137439666472.0,188.15,1.31,2150.51,59031.32,484719745.72,277132.0,281717.0,150672055.73,1343101.9
2880,2021-04-04,618857.0,56501558.98,23137439666472.0,229.67,1.37,1684.98,57076.49,350520423.45,242207.0,246007.0,167924581.2,1158422.77
2881,2021-04-05,763702.0,62213130.42,23137439666472.0,215.24,1.41,1852.86,58206.55,244447137.71,284512.0,289046.0,179426264.84,1752316.99
2882,2021-04-06,841579.0,58865753.67,23137439666472.0,190.16,1.34,2149.76,59054.1,401549573.23,305746.0,309565.0,165624244.47,2112936.2
2883,2021-04-07,860993.0,61699929.4,23137439666472.0,192.02,1.3,2046.62,58020.46,389087525.58,316227.0,321319.0,180576433.2,1701486.91
2884,2021-04-08,761635.0,53025106.54,23137439666472.0,190.37,1.31,2078.61,55947.27,756167636.08,274868.0,278534.0,154122560.82,1502138.76
2885,2021-04-09,853581.0,62936805.51,23137439666472.0,191.39,1.33,2136.32,58048.59,475807458.14,319653.0,324720.0,174825591.38,1595604.28
2886,2021-04-10,762965.0,64092742.42,23137439666472.0,214.3,1.35,1905.01,58102.58,407439694.04,293751.0,299086.0,180576433.2,1540955.84
2887,2021-04-11,653736.0,58799840.66,23137439666472.0,229.71,1.38,1747.92,59774.0,689236659.54,249489.0,253449.0,166774412.83,1369947.83
2888,2021-04-12,762819.0,59662203.18,23137439666472.0,204.77,1.35,2023.4,59964.87,315279095.95,286658.0,291369.0,165624244.47,1677285.0
2889,2021-04-13,839652.0,61441759.04,23137439666472.0,198.06,1.34,2184.6,59834.74,533381831.04,305895.0,310213.0,163323907.74,1910823.3
2890,2021-04-14,854552.0,63141327.4,23137439666472.0,208.97,1.29,2203.66,63554.44,932699539.66,293300.0,297494.0,155272729.19,1825474.59
2891,2021-04-15,952400.0,80172244.97,23217560568175.21,215.9,1.32,2089.77,62969.12,1004822805.8,354682.0,359440.0,198514005.71,1847187.58
2892,2021-04-16,733666.0,48356808.52,23581981443664.0,220.1,1.32,2133.05,63252.63,480649145.05,216336.0,219704.0,120743465.56,1838170.58
2893,2021-04-17,611196.0,45028087.59,23581981443664.0,231.41,1.36,2138.24,61455.98,905029645.79,191272.0,194580.0,106676265.69,1141728.09
2894,2021-04-18,754058.0,57721965.52,23581981443664.0,205.6,1.29,2215.6,60087.09,444839749.04,267783.0,274735.0,145361065.34,1655752.75
2895,2021-04-19,674744.0,47180246.47,23581981443664.0,223.88,1.31,2148.59,56251.48,1795641744.09,203637.0,208413.0,113709865.63,1279783.38
2896,2021-04-20,829989.0,62004693.81,23581981443664.0,219.58,1.33,2187.32,55703.14,829117286.55,275973.0,279977.0,150050131.96,1869473.94
2897,2021-04-21,719498.0,49225543.81,23581981443664.0,217.79,1.31,2237.83,56507.91,971129684.12,222490.0,226021.0,118398932.25,1930649.39
2898,2021-04-22,757844.0,64293952.91,23581981443664.0,234.13,1.28,1920.35,53808.8,629420904.77,269592.0,274610.0,167634131.8,2189518.08
2899,2021-04-23,794322.0,55567384.89,23581981443664.0,187.9,1.32,2190.6,51731.71,1187405699.39,290057.0,295731.0,158255998.56,2184878.17
2900,2021-04-24,695216.0,53877732.97,23581981443664.0,185.34,1.33,2004.76,51153.13,1413848471.23,285889.0,290690.0,169978665.11,1601340.37
2901,2021-04-25,585806.0,49453312.87,23581981443664.0,205.17,1.34,1709.51,50110.53,458274326.69,236534.0,241041.0,165289598.49,1637219.91
2902,2021-04-26,677984.0,47389587.56,23581981443664.0,193.69,1.31,2111.29,49075.58,576635611.22,236860.0,240687.0,133638398.78,2153568.76
2903,2021-04-27,748381.0,57182089.26,23581981443664.0,191.82,1.32,2099.36,54056.64,848207062.77,293396.0,298109.0,166461865.15,2288671.0
2904,2021-04-28,728620.0,56029341.16,23581981443664.0,202.18,1.31,1951.59,55071.46,509014490.49,271992.0,277126.0,166461865.15,2005694.12
2905,2021-04-29,703520.0,48848197.6,23581981443664.0,188.27,1.36,2126.76,54884.1,563311741.81,255439.0,259465.0,143016532.03,2113534.73
2906,2021-04-30,738101.0,59389761.3,23581981443664.0,202.7,1.39,1995.79,53584.15,579652972.72,286158.0,289389.0,169978665.11,2291090.29
2907,2021-05-01,677778.0,56995422.31,23004465874892.84,213.25,1.35,1892.02,57796.62,683907404.46,259751.0,262991.0,158954589.98,1609084.89
2908,2021-05-02,587240.0,70637245.5,20608845737768.0,300.31,1.41,1271.43,57857.5,337492054.7,231999.0,235214.0,189527186.5,1492195.71
2909,2021-05-03,746177.0,71252796.33,20608845737768.0,247.43,1.46,1621.51,56610.46,286521388.99,283209.0,287007.0,181331416.27,2160532.98
2910,2021-05-04,772207.0,68034176.3,20608845737768.0,226.16,1.34,1662.01,57213.33,571622384.96,296672.0,300824.0,185429301.39,2281525.15
2911,2021-05-05,808208.0,61161963.09,20608845737768.0,196.17,1.35,1973.08,53241.72,836868262.64,305591.0,309774.0,160841990.71,1829464.98
2912,2021-05-06,843433.0,66659326.28,20608845737768.0,214.08,1.36,1831.65,57473.23,775797222.56,306884.0,311380.0,174160117.32,1809184.2
2913,2021-05-07,804452.0,71663298.61,20608845737768.0,218.46,1.3,1790.63,56428.16,605987088.77,303225.0,307988.0,176209059.88,1940607.49
2914,2021-05-08,744143.0,67678884.92,20608845737768.0,246.38,1.31,1606.38,57380.27,622419281.36,271447.0,274691.0,175184588.6,1377275.22
2915,2021-05-09,690253.0,71465404.02,20608845737768.0,288.32,1.36,1332.61,58928.81,523002028.07,245062.0,247866.0,190551657.78,1087017.04
2916,2021-05-10,824736.0,71072062.5,20608845737768.0,234.33,1.37,1684.98,58280.73,534233808.39,299822.0,303297.0,184404830.11,1414063.22
2917,2021-05-11,854634.0,64607298.4,20608845737768.0,207.0,1.35,1814.62,55883.5,903456808.97,308615.0,312115.0,176209059.88,1205320.61
2918,2021-05-12,852846.0,64585949.48,20608845737768.0,214.96,1.37,1746.81,56750.0,546570032.5,297062.0,300452.0,176209059.88,1558112.25
2919,2021-05-13,806882.0,53650242.51,23227330060562.57,194.05,1.31,1717.22,49007.09,928999961.16,273021.0,276472.0,185896531.25,2502521.92
2920,2021-05-14,752353.0,45652932.82,25046487590083.0,171.59,1.32,1985.49,49702.27,1528100267.33,262913.0,266055.0,166839065.28,2291844.67
2921,2021-05-15,646899.0,41386831.59,25046487590083.0,174.29,1.35,1886.98,49922.52,573671658.72,229452.0,232099.0,153143321.12,1922161.15
2922,2021-05-16,604353.0,41709082.88,25046487590083.0,190.07,1.37,1662.39,46736.58,536658388.24,216916.0,219435.0,164348929.98,1827949.96
2923,2021-05-17,684281.0,36875391.37,25046487590083.0,146.97,1.33,2073.64,46441.64,795540649.04,242095.0,250910.0,150653185.82,2587553.5
2924,2021-05-18,619246.0,30628667.24,25046487590083.0,138.58,1.33,2210.18,43596.24,1365356635.49,217971.0,221018.0,124506765.14,1868815.43
2925,2021-05-19,734818.0,36558890.15,25046487590083.0,136.74,1.32,2107.35,42912.19,776420981.72,259812.0,263419.0,155633456.42,3028422.49
2926,2021-05-20,694786.0,33135536.44,25046487590083.0,145.31,1.3,2036.06,36964.27,3192479060.67,224276.0,228039.0,139447576.95,2852078.71
2927,2021-05-21,695822.0,31984319.4,25046487590083.0,141.3,1.29,2057.74,40784.32,1507671102.54,223241.0,226351.0,136957441.65,2195789.56
2928,2021-05-22,603588.0,31076144.88,25046487590083.0,138.86,1.29,1929.31,37280.35,1438210289.58,220859.0,223800.0,144427847.56,2363175.72
2929,2021-05-23,555526.0,28944158.98,25046487590083.0,148.95,1.38,1632.94,37528.3,666031627.84,191590.0,194320.0,148163050.51,2230243.0
2930,2021-05-24,643231.0,32668797.24,25046487590083.0,139.16,1.35,1863.13,34754.54,1106858419.38,231931.0,234755.0,156878524.07,2610428.82
2931,2021-05-25,640506.0,32577927.95,25046487590083.0,139.43,1.36,1899.54,38728.59,1032788864.54,231017.0,233644.0,153143321.12,2289844.62
2932,2021-05-26,641585.0,32976616.14,25046487590083.0,142.91,1.3,1891.42,38410.5,719154798.13,228110.0,230753.0,151898253.47,2222384.34
2933,2021-05-27,602300.0,30872457.37,25046487590083.0,144.24,1.26,1829.36,39266.04,676198904.2,211686.0,214035.0,145672915.21,1982668.87
2934,2021-05-28,616432.0,29892496.44,25046487590083.0,136.93,1.34,1834.55,38445.29,489470054.16,215764.0,218311.0,148163050.51,2897052.41
2935,2021-05-29,537305.0,27237217.14,25046487590083.0,137.33,1.32,1709.76,35689.62,694420431.16,196259.0,198332.0,144427847.56,2039125.5
2936,2021-05-30,476088.0,33235125.09,21214345448186.62,184.85,1.5,1248.58,34647.67,458364767.21,176688.0,179795.0,151858199.84,1082550.3
2937,2021-05-31,599311.0,33914623.68,21047730572452.0,149.47,1.44,1606.16,35684.59,329083645.83,221775.0,226469.0,147526659.02,1126569.51
2938,2021-06-01,615006.0,34238305.82,21047730572452.0,145.97,1.37,1651.84,37310.54,481997703.41,232277.0,234561.0,148572947.38,1490940.37
2939,2021-06-02,663855.0,41033277.74,21047730572452.0,163.5,1.29,1509.57,36662.64,465003628.54,247186.0,250589.0,173683868.07,1153281.59
2940,2021-06-03,692529.0,37237145.29,21047730572452.0,145.67,1.29,1738.92,37585.24,472220579.51,253294.0,255621.0,153804389.19,1223004.13
2941,2021-06-04,632737.0,32433139.61,21047730572452.0,135.98,1.29,1806.66,39188.59,439066611.04,233496.0,236672.0,137063775.4,1028877.25
2942,2021-06-05,537842.0,31004148.54,21047730572452.0,159.34,1.08,1485.34,36885.51,501492074.26,192515.0,194580.0,137063775.4,765291.57
2943,2021-06-06,467665.0,34551597.29,21047730572452.0,186.46,0.95,1235.37,35530.38,437701948.95,183530.0,185305.0,156943254.28,1783108.82
2944,2021-06-07,615279.0,32065211.21,21047730572452.0,132.76,1.25,1770.52,35816.17,244244789.7,233258.0,235479.0,139156352.13,2157358.54
2945,2021-06-08,656191.0,31680869.7,21047730572452.0,128.31,1.29,1657.09,33514.87,468061636.3,244362.0,246906.0,155896965.92,2527319.46
2946,2021-06-09,581779.0,29082024.73,21047730572452.0,134.17,1.07,1673.9,33450.19,898174396.71,208976.0,210911.0,131832333.59,1325571.05
2947,2021-06-10,679752.0,28990968.61,21047730572452.0,114.6,1.31,2143.92,37338.36,839878615.1,249508.0,252983.0,123462026.7,1412035.35
2948,2021-06-11,616007.0,25753794.51,21047730572452.0,118.95,1.4,2061.92,36704.57,619830807.68,214427.0,216502.0,109860277.99,1463831.0
2949,2021-06-12,584529.0,31189778.56,21047730572452.0,139.89,1.49,1687.68,37313.18,418192315.56,219663.0,222774.0,138110063.76,1009990.7
2950,2021-06-13,480484.0,31382108.55,20836567779802.57,166.96,1.17,1417.41,35494.9,400987660.05,185175.0,187098.0,136724465.13,1183321.51
2951,2021-06-14,624698.0,36421303.12,19932791027263.0,148.21,1.26,1795.67,39066.82,496421300.4,240108.0,242416.0,133766696.22,1487002.28
2952,2021-06-15,677276.0,34465050.94,19932791027263.0,142.5,1.29,1846.27,40525.8,773480687.15,239231.0,241861.0,129803238.55,1403796.13
2953,2021-06-16,651528.0,31780141.8,19932791027263.0,125.64,1.35,2056.4,40188.56,563639731.37,250605.0,252937.0,121876323.22,1608456.69
2954,2021-06-17,601894.0,32585835.14,19932791027263.0,137.07,1.17,1828.65,38324.87,527484731.49,235240.0,237725.0,128812374.14,1568658.04
2955,2021-06-18,567037.0,29858234.32,19932791027263.0,133.94,1.16,1797.73,38068.04,473543196.1,220657.0,222918.0,122867187.64,1556124.05
2956,2021-06-19,489074.0,23856840.0,19932791027263.0,127.55,1.19,1815.94,35729.82,492347272.55,185155.0,187042.0,102059034.89,1079547.08
2957,2021-06-20,441204.0,23743052.1,19932791027263.0,141.96,1.26,1592.85,35524.17,344470416.41,164157.0,167249.0,104040763.73,1277754.8
